"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","QFCD3MCX","QFCD_MCX"
"20161","03170494",48,0,"1",.,"A"
"20161","03170504",50,0,"1",.,"A"
"20161","03170534",44,0,"1",40,"D"
"20161","03170554",17,0,"1",.,"A"
"20161","03170574",25,0,"1",.,"A"
"20161","03170594",37,0,"1",.,"A"
"20161","03170614",23,0,"1",.,"A"
"20161","03170634",14,0,"1",44,"D"
"20161","03170684",12,0,"1",.,"A"
"20161","03170704",32,0,"1",.,"A"
"20161","03170734",24,0,"1",.,"A"
"20161","03170744",43,0,"1",.,"A"
"20161","03170754",29,0,"1",.,"A"
"20161","03170814",26,0,"1",.,"A"
"20161","03170824",67,0,"1",.,"A"
"20161","03170844",10,0,"1",.,"A"
"20161","03170854",27,0,"1",.,"A"
"20161","03170924",23,0,"1",.,"A"
"20161","03170964",6,0,"1",.,"A"
"20161","03171014",16,0,"1",.,"A"
"20161","03171024",33,0,"1",.,"A"
"20161","03171034",14,0,"1",.,"A"
"20161","03171064",20,0,"1",.,"A"
"20161","03171104",30,0,"1",30,"D"
"20161","03171134",52,0,"1",.,"A"
"20161","03171154",58,0,"1",.,"A"
"20161","03171164",56,0,"1",.,"A"
"20161","03171234",47,0,"1",.,"A"
"20161","03171244",10,0,"1",.,"A"
"20161","03171264",27,0,"1",.,"A"
"20161","03171274",40,0,"1",.,"A"
"20161","03171294",43,0,"1",.,"A"
"20161","03171304",50,0,"1",.,"A"
"20161","03171314",19,0,"1",.,"A"
"20161","03171354",20,0,"1",.,"A"
"20161","03171384",51,0,"1",.,"A"
"20161","03171404",37,0,"1",.,"A"
"20161","03171414",73,0,"1",.,"A"
"20161","03171454",22,0,"1",.,"A"
"20161","03171504",33,0,"1",.,"A"
"20161","03171514",17,0,"1",.,"A"
"20161","03171524",72,0,"1",.,"A"
"20161","03171534",29,0,"1",.,"A"
"20161","03171544",33,0,"1",.,"A"
"20161","03171554",60,0,"1",.,"A"
"20161","03171564",37,0,"1",.,"A"
"20161","03171574",18,0,"1",.,"A"
"20161","03171624",10,0,"1",.,"A"
"20161","03171634",45,0,"1",.,"A"
"20161","03171644",31,0,"1",.,"A"
"20161","03171724",37,0,"1",.,"A"
"20161","03171744",22,0,"1",.,"A"
"20161","03171754",12,0,"1",.,"A"
"20161","03171804",9,0,"1",.,"A"
"20161","03171824",33,0,"1",.,"A"
"20161","03171834",31,0,"1",.,"A"
"20161","03171844",36,0,"1",.,"A"
"20161","03171854",19,0,"1",.,"A"
"20161","03171874",33,0,"1",.,"A"
"20161","03171894",23,0,"1",.,"A"
"20161","03171924",48,0,"1",.,"A"
"20161","03171964",37,0,"1",.,"A"
"20161","03171984",32,0,"1",.,"A"
"20161","03171994",43,0,"1",.,"A"
"20161","03172014",38,0,"1",.,"A"
"20161","03172034",21,0,"1",.,"A"
"20161","03172054",18,0,"1",.,"A"
"20161","03172064",17,0,"1",.,"A"
"20161","03172124",56,0,"1",.,"A"
"20161","03172134",22,0,"1",.,"A"
"20161","03172144",34,0,"1",.,"A"
"20161","03172174",43,0,"1",.,"A"
"20161","03172194",28,0,"1",.,"A"
"20161","03172204",83,0,"1",.,"A"
"20161","03172254",28,0,"1",.,"A"
"20161","03172264",29,0,"1",.,"A"
"20161","03172284",47,0,"1",.,"A"
"20161","03172314",42,0,"1",.,"A"
"20161","03172384",20,0,"1",.,"A"
"20161","03172394",15,0,"1",.,"A"
"20161","03172414",26,0,"1",.,"A"
"20161","03172434",34,0,"1",.,"A"
"20161","03172444",9,0,"1",.,"A"
"20161","03172474",57,0,"1",.,"A"
"20161","03172494",43,0,"1",.,"A"
"20161","03172534",33,0,"1",.,"A"
"20161","03172604",12,0,"1",.,"A"
"20161","03172624",38,0,"1",.,"A"
"20161","03172634",13,0,"1",.,"A"
"20161","03172644",23,0,"1",.,"A"
"20161","03172654",34,0,"1",.,"A"
"20161","03172664",9,0,"1",.,"A"
"20161","03172684",31,0,"1",.,"A"
"20161","03172764",15,0,"1",.,"A"
"20161","03172774",62,0,"1",.,"A"
"20161","03172784",38,0,"1",.,"A"
"20161","03172824",25,0,"1",.,"A"
"20161","03172834",13,0,"1",.,"A"
"20161","03172864",23,0,"1",.,"A"
"20161","03172874",28,0,"1",.,"A"
"20161","03172944",19,0,"1",.,"A"
"20161","03172974",28,0,"1",.,"A"
"20161","03172984",36,0,"1",.,"A"
"20161","03172994",36,0,"1",.,"A"
"20161","03173014",39,0,"1",.,"A"
"20161","03173034",7,0,"1",0,"D"
"20161","03173044",16,0,"1",.,"A"
"20161","03173064",17,0,"1",.,"A"
"20161","03173084",33,0,"1",.,"A"
"20161","03173124",35,0,"1",.,"A"
"20161","03173134",18,0,"1",.,"A"
"20161","03173144",24,0,"1",.,"A"
"20161","03173154",28,0,"1",.,"A"
"20161","03173184",70,0,"1",.,"A"
"20161","03173214",17,0,"1",.,"A"
"20161","03173224",23,0,"1",.,"A"
"20161","03173244",32,0,"1",.,"A"
"20161","03173264",63,0,"1",.,"A"
"20161","03173284",39,0,"1",.,"A"
"20161","03173294",15,0,"1",.,"A"
"20161","03173304",27,0,"1",.,"A"
"20161","03173334",87,0,"1",.,"A"
"20161","03173344",34,0,"1",.,"A"
"20161","03173364",27,0,"1",.,"A"
"20161","03173374",17,0,"1",.,"A"
"20161","03173394",8,0,"1",.,"A"
"20161","03173414",27,0,"1",.,"A"
"20161","03173434",28,0,"1",.,"A"
"20161","03173444",49,0,"1",.,"A"
"20161","03173474",22,0,"1",.,"A"
"20161","03173504",34,0,"1",.,"A"
"20161","03173514",13,0,"1",.,"A"
"20161","03173524",55,0,"1",.,"A"
"20161","03173554",23,0,"1",.,"A"
"20161","03173564",31,0,"1",.,"A"
"20161","03173574",38,0,"1",.,"A"
"20161","03173604",40,0,"1",.,"A"
"20161","03173644",34,0,"1",.,"A"
"20161","03173664",50,0,"1",.,"A"
"20161","03173724",18,0,"1",.,"A"
"20161","03173744",17,0,"1",.,"A"
"20161","03173754",28,0,"1",.,"A"
"20161","03173774",24,0,"1",.,"A"
"20161","03173784",53,0,"1",.,"A"
"20161","03173794",25,0,"1",.,"A"
"20161","03173804",22,0,"1",.,"A"
"20161","03173834",22,0,"1",.,"A"
"20161","03173864",21,0,"1",.,"A"
"20161","03173874",88,0,"1",.,"A"
"20161","03173884",27,0,"1",.,"A"
"20161","03173934",22,0,"1",.,"A"
"20161","03173964",19,0,"1",.,"A"
"20161","03173974",29,0,"1",.,"A"
"20161","03173984",9,0,"1",.,"A"
"20161","03174034",60,0,"1",.,"A"
"20161","03174064",37,0,"1",.,"A"
"20161","03174074",36,0,"1",.,"A"
"20161","03184643",57,0,"1",120,"D"
"20161","03184663",48,0,"1",.,"A"
"20161","03184673",22,0,"1",.,"A"
"20161","03184683",51,0,"1",.,"A"
"20161","03184703",30,0,"1",.,"A"
"20161","03184723",48,0,"1",.,"A"
"20161","03184733",25,0,"1",.,"A"
"20161","03184753",22,0,"1",.,"A"
"20161","03184773",28,0,"1",.,"A"
"20161","03184783",36,0,"1",.,"A"
"20161","03184793",7,0,"1",.,"A"
"20161","03184803",28,0,"1",.,"A"
"20161","03184813",41,0,"1",.,"A"
"20161","03184853",36,0,"1",.,"A"
"20161","03184863",36,0,"1",.,"A"
"20161","03184873",42,0,"1",.,"A"
"20161","03184883",14,0,"1",.,"A"
"20161","03184923",66,0,"1",.,"A"
"20161","03184983",63,0,"1",.,"A"
"20161","03185003",43,0,"1",.,"A"
"20161","03185013",43,0,"1",20,"D"
"20161","03185033",29,0,"1",.,"A"
"20161","03185043",41,0,"1",.,"A"
"20161","03185053",59,0,"1",.,"A"
"20161","03185093",46,0,"1",.,"A"
"20161","03185133",28,0,"1",.,"A"
"20161","03185143",34,0,"1",.,"A"
"20161","03185183",31,0,"1",.,"A"
"20161","03185203",25,0,"1",.,"A"
"20161","03185213",44,0,"1",.,"A"
"20161","03185223",10,0,"1",.,"A"
"20161","03185233",46,0,"1",.,"A"
"20161","03185293",37,0,"1",.,"A"
"20161","03185333",29,0,"1",.,"A"
"20161","03185353",32,0,"1",.,"A"
"20161","03185373",5,0,"1",.,"A"
"20161","03185383",14,0,"1",.,"A"
"20161","03185423",45,0,"1",.,"A"
"20161","03185453",38,0,"1",.,"A"
"20161","03185473",14,0,"1",.,"A"
"20161","03185483",48,0,"1",.,"A"
"20161","03185493",14,0,"1",.,"A"
"20161","03185503",36,0,"1",.,"A"
"20161","03185513",29,0,"1",.,"A"
"20161","03185533",28,0,"1",.,"A"
"20161","03185543",44,0,"1",.,"A"
"20161","03185553",18,0,"1",.,"A"
"20161","03185573",10,0,"1",.,"A"
"20161","03185593",27,0,"1",.,"A"
"20161","03185613",32,0,"1",.,"A"
"20161","03185623",28,0,"1",.,"A"
"20161","03185633",20,0,"1",.,"A"
"20161","03185643",42,0,"1",.,"A"
"20161","03185653",13,0,"1",.,"A"
"20161","03185663",29,0,"1",.,"A"
"20161","03185704",53,0,"1",.,"A"
"20161","03185713",5,0,"1",.,"A"
"20161","03185723",28,0,"1",.,"A"
"20161","03185743",32,0,"1",.,"A"
"20161","03185763",35,0,"1",.,"A"
"20161","03185843",14,0,"1",.,"A"
"20161","03185853",14,0,"1",.,"A"
"20161","03185893",28,0,"1",.,"A"
"20161","03185913",42,0,"1",.,"A"
"20161","03185973",41,0,"1",.,"A"
"20161","03185983",9,0,"1",.,"A"
"20161","03186023",56,0,"1",.,"A"
"20161","03186043",19,0,"1",.,"A"
"20161","03186053",27,0,"1",.,"A"
"20161","03186093",75,0,"1",.,"A"
"20161","03186103",37,0,"1",.,"A"
"20161","03186113",29,0,"1",.,"A"
"20161","03186123",47,0,"1",.,"A"
"20161","03186173",33,0,"1",.,"A"
"20161","03186213",41,0,"1",.,"A"
"20161","03186233",47,0,"1",.,"A"
"20161","03186243",17,0,"1",0,"D"
"20161","03186293",96,0,"1",.,"A"
"20161","03186313",39,0,"1",.,"A"
"20161","03186343",19,0,"1",.,"A"
"20161","03186373",20,0,"1",.,"A"
"20161","03186393",11,0,"1",.,"A"
"20161","03186403",26,0,"1",.,"A"
"20161","03186413",21,0,"1",.,"A"
"20161","03186443",35,0,"1",.,"A"
"20161","03186473",27,0,"1",.,"A"
"20161","03186503",30,0,"1",.,"A"
"20161","03186513",48,0,"1",.,"A"
"20161","03186523",36,0,"1",.,"A"
"20161","03186563",10,0,"1",.,"A"
"20161","03186583",35,0,"1",.,"A"
"20161","03186593",36,0,"1",.,"A"
"20161","03186613",8,0,"1",0,"D"
"20161","03186673",12,0,"1",.,"A"
"20161","03186693",29,0,"1",.,"A"
"20161","03186703",8,0,"1",.,"A"
"20161","03186713",49,0,"1",.,"A"
"20161","03186723",23,0,"1",80,"D"
"20161","03186733",42,0,"1",.,"A"
"20161","03186773",57,0,"1",.,"A"
"20161","03186813",35,0,"1",.,"A"
"20161","03186833",25,0,"1",.,"A"
"20161","03186843",31,0,"1",.,"A"
"20161","03186873",14,0,"1",.,"A"
"20161","03186893",17,0,"1",.,"A"
"20161","03186913",63,0,"1",.,"A"
"20161","03186923",30,0,"1",.,"A"
"20161","03186933",31,0,"1",.,"A"
"20161","03186943",46,0,"1",.,"A"
"20161","03186963",22,0,"1",.,"A"
"20161","03186973",25,0,"1",.,"A"
"20161","03186993",15,0,"1",.,"A"
"20161","03187003",83,0,"1",.,"A"
"20161","03187013",40,0,"1",.,"A"
"20161","03187023",36,0,"1",.,"A"
"20161","03187043",61,0,"1",.,"A"
"20161","03187063",40,0,"1",.,"A"
"20161","03187073",24,0,"1",.,"A"
"20161","03187103",42,0,"1",.,"A"
"20161","03187143",30,0,"1",.,"A"
"20161","03187173",32,0,"1",.,"A"
"20161","03187233",53,0,"1",.,"A"
"20161","03187253",11,0,"1",.,"A"
"20161","03187303",20,0,"1",.,"A"
"20161","03187313",10,0,"1",.,"A"
"20161","03187343",33,0,"1",.,"A"
"20161","03187363",20,0,"1",.,"A"
"20161","03187373",31,0,"1",.,"A"
"20161","03187383",23,0,"1",.,"A"
"20161","03187393",21,0,"1",.,"A"
"20161","03187403",17,0,"1",.,"A"
"20161","03187433",19,0,"1",.,"A"
"20161","03187443",47,0,"1",.,"A"
"20161","03187453",25,0,"1",.,"A"
"20161","03187463",19,0,"1",.,"A"
"20161","03187523",23,0,"1",.,"A"
"20161","03187553",73,0,"1",.,"A"
"20161","03187563",20,0,"1",.,"A"
"20161","03187573",14,0,"1",.,"A"
"20161","03187603",39,0,"1",.,"A"
"20161","03187643",34,0,"1",.,"A"
"20161","03187663",25,0,"1",.,"A"
"20161","03187673",29,0,"1",.,"A"
"20161","03187683",15,0,"1",30,"D"
"20161","03187703",24,0,"1",.,"A"
"20161","03187783",34,0,"1",.,"A"
"20161","03187803",20,0,"1",.,"A"
"20161","03187813",40,0,"1",.,"A"
"20161","03187843",32,0,"1",.,"A"
"20161","03187873",45,0,"1",.,"A"
"20161","03187893",21,0,"1",.,"A"
"20161","03187903",53,0,"1",.,"A"
"20161","03187923",44,0,"1",.,"A"
"20161","03187953",60,0,"1",.,"A"
"20161","03187963",15,0,"1",90,"D"
"20161","03187973",44,0,"1",.,"A"
"20161","03187993",52,0,"1",.,"A"
"20161","03188003",32,0,"1",.,"A"
"20161","03188033",28,0,"1",.,"A"
"20161","03188063",64,0,"1",.,"A"
"20161","03188073",44,0,"1",.,"A"
"20161","03188103",23,0,"1",.,"A"
"20161","03188113",59,0,"1",.,"A"
"20161","03188143",11,0,"1",.,"A"
"20161","03188163",22,0,"1",.,"A"
"20161","03188173",42,0,"1",.,"A"
"20161","03188213",25,0,"1",.,"A"
"20161","03188233",21,0,"1",.,"A"
"20161","03188263",17,0,"1",.,"A"
"20161","03188293",43,0,"1",.,"A"
"20161","03188323",23,0,"1",.,"A"
"20161","03188333",37,0,"1",.,"A"
"20161","03188353",54,0,"1",.,"A"
"20161","03188363",36,0,"1",.,"A"
"20161","03188383",15,0,"1",.,"A"
"20161","03188393",25,0,"1",.,"A"
"20161","03188403",32,0,"1",.,"A"
"20161","03188423",21,0,"1",.,"A"
"20161","03188433",23,0,"1",.,"A"
"20161","03188483",29,0,"1",.,"A"
"20161","03188493",17,0,"1",.,"A"
"20161","03188513",30,0,"1",.,"A"
"20161","03188523",12,0,"1",.,"A"
"20161","03188543",50,0,"1",.,"A"
"20161","03188563",36,0,"1",.,"A"
"20161","03188613",47,0,"1",.,"A"
"20161","03188633",10,0,"1",.,"A"
"20161","03188663",72,0,"1",.,"A"
"20161","03188683",15,0,"1",.,"A"
"20161","03188703",61,0,"1",.,"A"
"20161","03188753",40,0,"1",.,"A"
"20161","03188783",32,0,"1",.,"A"
"20161","03188793",39,0,"1",.,"A"
"20161","03188823",10,0,"1",.,"A"
"20161","03188863",42,0,"1",.,"A"
"20161","03188873",41,0,"1",.,"A"
"20161","03188883",30,0,"1",.,"A"
"20161","03188903",23,0,"1",.,"A"
"20161","03188913",30,0,"1",.,"A"
"20161","03188963",20,0,"1",.,"A"
"20161","03189003",28,0,"1",.,"A"
"20161","03189013",19,0,"1",.,"A"
"20161","03189033",68,0,"1",.,"A"
"20161","03189043",43,0,"1",.,"A"
"20161","03189053",21,0,"1",.,"A"
"20161","03189073",55,0,"1",.,"A"
"20161","03189083",46,0,"1",.,"A"
"20161","03189103",21,0,"1",.,"A"
"20161","03189133",68,0,"1",.,"A"
"20161","03189143",26,0,"1",.,"A"
"20161","03189153",77,0,"1",.,"A"
"20161","03189173",30,0,"1",.,"A"
"20161","03189213",18,0,"1",.,"A"
"20161","03189263",57,0,"1",.,"A"
"20161","03189273",19,0,"1",.,"A"
"20161","03189283",13,0,"1",.,"A"
"20161","03189293",13,0,"1",60,"D"
"20161","03189303",23,0,"1",.,"A"
"20161","03189313",18,0,"1",.,"A"
"20161","03189333",15,0,"1",.,"A"
"20161","03189343",23,0,"1",.,"A"
"20161","03189373",34,0,"1",.,"A"
"20161","03189393",72,0,"1",.,"A"
"20161","03189403",63,0,"1",.,"A"
"20161","03189423",53,0,"1",.,"A"
"20161","03189433",22,0,"1",.,"A"
"20161","03189443",29,0,"1",.,"A"
"20161","03189503",12,0,"1",.,"A"
"20161","03189553",63,0,"1",.,"A"
"20161","03189563",44,0,"1",20,"D"
"20161","03189583",33,0,"1",.,"A"
"20161","03189593",55,0,"1",.,"A"
"20161","03189623",43,0,"1",.,"A"
"20161","03189633",32,0,"1",.,"A"
"20161","03189673",13,0,"1",.,"A"
"20161","03189693",110,0,"1",.,"A"
"20161","03189713",24,0,"1",.,"A"
"20161","03189763",22,0,"1",.,"A"
"20161","03189773",33,0,"1",.,"A"
"20161","03189793",23,0,"1",.,"A"
"20161","03189824",25,0,"1",.,"A"
"20161","03189833",30,0,"1",.,"A"
"20161","03189843",8,0,"1",.,"A"
"20161","03189853",15,0,"1",.,"A"
"20161","03189893",16,0,"1",.,"A"
"20161","03189923",58,0,"1",.,"A"
"20161","03189933",21,0,"1",.,"A"
"20161","03189963",32,0,"1",.,"A"
"20161","03190023",31,0,"1",.,"A"
"20161","03190053",7,0,"1",.,"A"
"20161","03190103",41,0,"1",55,"D"
"20161","03190123",36,0,"1",.,"A"
"20161","03190153",31,0,"1",.,"A"
"20161","03190163",51,0,"1",.,"A"
"20161","03190183",43,0,"1",.,"A"
"20161","03190193",11,0,"1",.,"A"
"20161","03190213",38,0,"1",.,"A"
"20161","03190233",19,0,"1",.,"A"
"20161","03190243",29,0,"1",.,"A"
"20161","03190253",46,0,"1",.,"A"
"20161","03190274",25,0,"1",.,"A"
"20161","03190283",33,0,"1",.,"A"
"20161","03190333",18,0,"1",.,"A"
"20161","03190373",9,0,"1",.,"A"
"20161","03190413",39,0,"1",.,"A"
"20161","03190433",21,0,"1",.,"A"
"20161","03190443",106,0,"1",.,"A"
"20161","03190453",27,0,"1",.,"A"
"20161","03190473",20,0,"1",.,"A"
"20161","03190503",25,0,"1",.,"A"
"20161","03190513",21,0,"1",.,"A"
"20161","03190523",17,0,"1",.,"A"
"20161","03190533",14,0,"1",.,"A"
"20161","03190553",31,0,"1",.,"A"
"20161","03190563",38,0,"1",.,"A"
"20161","03190593",67,0,"1",.,"A"
"20161","03190603",68,0,"1",.,"A"
"20161","03190623",56,0,"1",.,"A"
"20161","03190653",12,0,"1",.,"A"
"20161","03190673",42,0,"1",.,"A"
"20161","03190684",16,0,"1",.,"A"
"20161","03190703",44,0,"1",.,"A"
"20161","03190713",34,0,"1",.,"A"
"20161","03190733",36,0,"1",.,"A"
"20161","03190743",11,0,"1",.,"A"
"20161","03190763",25,0,"1",.,"A"
"20161","03190773",43,0,"1",.,"A"
"20161","03190783",28,0,"1",.,"A"
"20161","03190823",25,0,"1",.,"A"
"20161","03190843",33,0,"1",.,"A"
"20161","03190853",14,0,"1",.,"A"
"20161","03190873",73,0,"1",.,"A"
"20161","03190883",15,0,"1",.,"A"
"20161","03190893",44,0,"1",.,"A"
"20161","03190923",36,0,"1",.,"A"
"20161","03190933",18,0,"1",45,"D"
"20161","03190943",30,0,"1",.,"A"
"20161","03190963",32,0,"1",.,"A"
"20161","03190973",53,0,"1",.,"A"
"20161","03190993",19,0,"1",.,"A"
"20161","03191003",27,0,"1",.,"A"
"20161","03191043",50,0,"1",.,"A"
"20161","03191063",25,0,"1",.,"A"
"20161","03191073",35,0,"1",.,"A"
"20161","03191083",21,0,"1",.,"A"
"20161","03191093",27,0,"1",0,"D"
"20161","03191133",63,0,"1",.,"A"
"20161","03191143",23,0,"1",.,"A"
"20161","03191173",27,0,"1",.,"A"
"20161","03191183",8,0,"1",.,"A"
"20161","03191193",13,0,"1",.,"A"
"20161","03191223",20,0,"1",.,"A"
"20161","03191243",14,0,"1",.,"A"
"20161","03191253",13,0,"1",.,"A"
"20161","03191263",53,0,"1",.,"A"
"20161","03191283",23,0,"1",.,"A"
"20161","03191293",23,0,"1",.,"A"
"20161","03191303",15,0,"1",.,"A"
"20161","03191333",11,0,"1",.,"A"
"20161","03191383",32,0,"1",120,"D"
"20161","03191393",48,0,"1",.,"A"
"20161","03191403",32,0,"1",.,"A"
"20161","03191423",38,0,"1",.,"A"
"20161","03191463",53,0,"1",.,"A"
"20161","03191483",19,0,"1",.,"A"
"20161","03191503",21,0,"1",.,"A"
"20161","03191513",30,0,"1",.,"A"
"20161","03191533",10,0,"1",.,"A"
"20161","03191543",17,0,"1",29,"D"
"20161","03191553",20,0,"1",.,"A"
"20161","03191563",16,0,"1",.,"A"
"20161","03191573",22,0,"1",.,"A"
"20161","03191603",28,0,"1",.,"A"
"20161","03191613",10,0,"1",.,"A"
"20161","03191633",23,0,"1",.,"A"
"20161","03191643",39,0,"1",.,"A"
"20161","03191653",19,0,"1",.,"A"
"20161","03191663",45,0,"1",.,"A"
"20161","03191683",13,0,"1",.,"A"
"20161","03191693",8,0,"1",.,"A"
"20161","03191713",48,0,"1",.,"A"
"20161","03191733",10,0,"1",.,"A"
"20161","03191743",32,0,"1",.,"A"
"20161","03191763",48,0,"1",.,"A"
"20161","03191773",38,0,"1",.,"A"
"20161","03191853",26,0,"1",.,"A"
"20161","03191873",65,0,"1",60,"D"
"20161","03191883",40,0,"1",.,"A"
"20161","03191893",29,0,"1",.,"A"
"20161","03191903",12,0,"1",.,"A"
"20161","03191913",55,0,"1",.,"A"
"20161","03191943",63,0,"1",.,"A"
"20161","03191973",21,0,"1",.,"A"
"20161","03192003",49,0,"1",.,"A"
"20161","03192023",21,0,"1",.,"A"
"20161","03192053",18,0,"1",.,"A"
"20161","03192073",41,0,"1",.,"A"
"20161","03192083",13,0,"1",.,"A"
"20161","03192113",32,0,"1",.,"A"
"20161","03192123",15,0,"1",.,"A"
"20161","03192163",27,0,"1",.,"A"
"20161","03192193",30,0,"1",.,"A"
"20161","03192223",11,0,"1",.,"A"
"20161","03192233",7,0,"1",.,"A"
"20161","03192243",7,0,"1",.,"A"
"20161","03192263",23,0,"1",.,"A"
"20161","03192273",45,0,"1",.,"A"
"20161","03192283",35,0,"1",.,"A"
"20161","03192293",42,0,"1",.,"A"
"20161","03192303",38,0,"1",.,"A"
"20161","03192353",23,0,"1",.,"A"
"20161","03192363",5,0,"1",.,"A"
"20161","03192403",35,0,"1",.,"A"
"20161","03192413",9,0,"1",.,"A"
"20161","03192423",54,0,"1",.,"A"
"20161","03192433",28,0,"1",.,"A"
"20161","03192443",58,0,"1",.,"A"
"20161","03192483",49,0,"1",.,"A"
"20161","03192523",26,0,"1",.,"A"
"20161","03192553",19,0,"1",.,"A"
"20161","03192573",21,0,"1",.,"A"
"20161","03192593",35,0,"1",.,"A"
"20161","03192623",35,0,"1",.,"A"
"20161","03192673",38,0,"1",.,"A"
"20161","03192693",41,0,"1",.,"A"
"20161","03192723",32,0,"1",.,"A"
"20161","03192743",47,0,"1",.,"A"
"20161","03192793",42,0,"1",.,"A"
"20161","03192803",17,0,"1",.,"A"
"20161","03192823",53,0,"1",.,"A"
"20161","03192833",39,0,"1",.,"A"
"20161","03192883",63,0,"1",.,"A"
"20161","03192913",53,0,"1",.,"A"
"20161","03192933",9,0,"1",.,"A"
"20161","03192973",56,0,"1",.,"A"
"20161","03193003",20,0,"1",.,"A"
"20161","03193023",27,0,"1",30,"D"
"20161","03193043",41,0,"1",.,"A"
"20161","03193053",37,0,"1",.,"A"
"20161","03193073",26,0,"1",.,"A"
"20161","03193083",18,0,"1",.,"A"
"20161","03193103",20,0,"1",.,"A"
"20161","03193113",37,0,"1",.,"A"
"20161","03193133",41,0,"1",.,"A"
"20161","03193143",21,0,"1",.,"A"
"20161","03193153",27,0,"1",.,"A"
"20161","03193193",14,0,"1",.,"A"
"20161","03193213",30,0,"1",.,"A"
"20161","03193243",26,0,"1",.,"A"
"20161","03193263",47,0,"1",.,"A"
"20161","03193283",14,0,"1",.,"A"
"20161","03193293",35,0,"1",.,"A"
"20161","03193313",57,0,"1",.,"A"
"20161","03193323",40,0,"1",.,"A"
"20161","03193333",10,0,"1",.,"A"
"20161","03193343",56,0,"1",.,"A"
"20161","03193363",23,0,"1",.,"A"
"20161","03193403",41,0,"1",.,"A"
"20161","03193433",30,0,"1",.,"A"
"20161","03193473",31,0,"1",.,"A"
"20161","03193483",14,0,"1",.,"A"
"20161","03193513",14,0,"1",.,"A"
"20161","03193523",19,0,"1",.,"A"
"20161","03193573",59,0,"1",.,"A"
"20161","03193593",27,0,"1",.,"A"
"20161","03193633",22,0,"1",.,"A"
"20161","03193643",22,0,"1",.,"A"
"20161","03193653",33,0,"1",.,"A"
"20161","03193673",69,0,"1",.,"A"
"20161","03193703",44,0,"1",.,"A"
"20161","03193723",18,0,"1",40,"D"
"20161","03193733",60,0,"1",.,"A"
"20161","03193753",19,0,"1",.,"A"
"20161","03193773",30,0,"1",.,"A"
"20161","03193803",63,0,"1",25,"D"
"20161","03193813",49,0,"1",.,"A"
"20161","03193823",13,0,"1",.,"A"
"20161","03193833",12,0,"1",.,"A"
"20161","03193853",17,0,"1",.,"A"
"20161","03193893",35,0,"1",.,"A"
"20161","03193913",36,0,"1",.,"A"
"20161","03193963",25,0,"1",.,"A"
"20161","03193993",28,0,"1",.,"A"
"20161","03194003",39,0,"1",.,"A"
"20161","03194033",28,0,"1",.,"A"
"20161","03194043",39,0,"1",.,"A"
"20161","03194103",56,0,"1",.,"A"
"20161","03194113",30,0,"1",.,"A"
"20161","03194143",18,0,"1",.,"A"
"20161","03194173",11,0,"1",.,"A"
"20161","03194203",17,0,"1",.,"A"
"20161","03194223",25,0,"1",.,"A"
"20161","03194273",68,0,"1",.,"A"
"20161","03194283",69,0,"1",.,"A"
"20161","03194293",24,0,"1",.,"A"
"20161","03194323",44,0,"1",.,"A"
"20161","03194343",28,0,"1",.,"A"
"20161","03194353",21,0,"1",.,"A"
"20161","03194363",6,0,"1",.,"A"
"20161","03194373",29,0,"1",.,"A"
"20161","03194423",16,0,"1",.,"A"
"20161","03194443",17,0,"1",.,"A"
"20161","03194453",17,0,"1",.,"A"
"20161","03194523",50,0,"1",.,"A"
"20161","03194543",40,0,"1",.,"A"
"20161","03194553",25,0,"1",.,"A"
"20161","03194563",26,0,"1",.,"A"
"20161","03194573",67,0,"1",.,"A"
"20161","03194613",9,0,"1",.,"A"
"20161","03194623",25,0,"1",.,"A"
"20161","03194633",22,0,"1",.,"A"
"20161","03194653",21,0,"1",.,"A"
"20161","03194673",20,0,"1",.,"A"
"20161","03194703",19,0,"1",.,"A"
"20161","03194713",7,0,"1",.,"A"
"20161","03194723",31,0,"1",.,"A"
"20161","03194743",38,0,"1",.,"A"
"20161","03194763",14,0,"1",.,"A"
"20161","03194803",22,0,"1",.,"A"
"20161","03194833",16,0,"1",.,"A"
"20161","03194863",17,0,"1",.,"A"
"20161","03194873",56,0,"1",.,"A"
"20161","03194893",14,0,"1",.,"A"
"20161","03194903",59,0,"1",.,"A"
"20161","03194923",28,0,"1",.,"A"
"20161","03194953",37,0,"1",.,"A"
"20161","03194983",59,0,"1",.,"A"
"20161","03194993",28,0,"1",.,"A"
"20161","03195003",15,0,"1",.,"A"
"20161","03195023",46,0,"1",.,"A"
"20161","03195033",37,0,"1",.,"A"
"20161","03195073",33,0,"1",.,"A"
"20161","03195093",35,0,"1",.,"A"
"20161","03195113",12,0,"1",.,"A"
"20161","03195123",29,0,"1",.,"A"
"20161","03195143",38,0,"1",.,"A"
"20161","03195203",41,0,"1",.,"A"
"20161","03195233",25,0,"1",.,"A"
"20161","03195293",35,0,"1",.,"A"
"20161","03195303",16,0,"1",.,"A"
"20161","03195313",26,0,"1",.,"A"
"20161","03195343",29,0,"1",.,"A"
"20161","03195353",26,0,"1",.,"A"
"20161","03195363",50,0,"1",.,"A"
"20161","03195403",40,0,"1",.,"A"
"20161","03195433",45,0,"1",.,"A"
"20161","03195443",40,0,"1",.,"A"
